policy,outcome,hit,error_m,landing_xy,release_xy,decision_s,release_s,fall_s,seed,blocked_reason,return,episode_s
random,miss,False,0.1531206333348627,"[-0.13706630346197435, 0.06825508631698757]","[-0.19312535278124765, 0.110817391148459]",2.5,2.727344806322965,0.503299078284185,84000204,,-10.174332154525317,2.727344806322965
random,miss,False,0.0820912462025331,"[0.07553142355056486, -0.03215550900716828]","[0.12265367794036885, -0.09418033980887551]",2.8000000000000003,2.9217150750323846,0.4512177075647937,84000205,,-6.29502312499051,2.9217150750323846
random,miss,False,0.4742269779979871,"[-0.13128733745623483, -0.4556916300358786]","[-0.11298102204399342, -0.5207010527506557]",0.2,0.3397205707642914,0.4527114119527812,84000206,,-16.05,0.3397205707642914
random,hit,True,0.05739616863684927,"[-0.0058255406439366095, 0.057099765764803995]","[0.02394160804215479, 0.06417019263392212]",4.7,4.81893709104086,0.5279362785784633,84000207,,6.045279248712512,4.81893709104086
random,miss,False,0.21968467326490781,"[-0.12289859407983075, 0.18209143648373555]","[-0.18990483596525504, 0.2258691488953814]",1.7000000000000002,1.9421850384980064,0.5316524614399755,84000208,,-15.84780607515013,1.9421850384980064
random,miss,False,0.1504848897805928,"[0.10689245218644242, 0.10592311229305097]","[0.1339890237780404, 0.11144520372566359]",2.8000000000000003,3.0474442448882275,0.522262952304492,84000209,,-10.059929479828915,3.0474442448882275
random,hit,True,0.04247821751237659,"[-0.0407232583871565, -0.012083674497505525]","[-0.10947101942976405, -0.04444242179711766]",2.8000000000000003,2.9983942136664674,0.5053974008823516,84000210,,6.8729233223600525,2.9983942136664674
random,miss,False,0.10772494385132672,"[0.10528534878625012, -0.02279602725759811]","[0.13146046675987605, 0.0295552456462369]",3.5,3.7392378229142524,0.5009280110078294,84000211,,-7.621665923732898,3.7392378229142524
random,hit,True,0.024999820177492037,"[0.02036949807373801, 0.014493948983314435]","[0.03111277603470567, -0.0033023138121622015]",5.1000000000000005,5.221842632419597,0.48200439143896456,84000212,,6.5770731339865245,5.221842632419597
random,miss,False,0.178384202683763,"[0.15767890863848794, 0.08341633855365037]","[0.19720812541885474, 0.09385098614955266]",2.9000000000000004,3.084198558229103,0.5067451892790642,84000213,,-12.256579589851322,3.084198558229103
random,miss,False,0.09392350509949955,"[0.0827127608079948, -0.04449970797314469]","[0.05822269074049998, -0.047622484296355]",4.7,4.896488338188075,0.517226546102554,84000214,,-7.2629585349528325,4.896488338188075
random,miss,False,0.2070933383544507,"[-0.19042143684274454, 0.08140839748782468]","[-0.24521702782730087, 0.13629475808834698]",0.6000000000000001,0.835516309454391,0.5424526197978946,84000215,,-14.300923264092544,0.835516309454391
random,miss,False,0.9606354932601696,"[-0.9458198788863862, -0.16806340355517962]","[-1.1029787774382984, -0.16790000156583346]",0.2,0.43732928880909094,0.4474935149649334,84000216,,-16.05,0.43732928880909094
random,miss,False,0.08603179044950725,"[0.08092487102301771, 0.029199900990514945]","[0.08271399690977987, -0.0004492514446841102]",4.800000000000001,4.922543830161008,0.447437730501375,84000217,,-6.9518269746622305,4.922543830161008
random,miss,False,1.0283569586876449,"[0.11687079092353034, 1.0216943049220795]","[0.14159175561797616, 1.2058685820116426]",0.2,0.40319847467680303,0.4702667545591662,84000218,,-16.05,0.40319847467680303
random,miss,False,0.2699555230154,"[0.22167795272211444, -0.1540612530244063]","[0.30871387490651847, -0.20751886970118855]",0.7000000000000001,0.8244055210406722,0.44835825775994603,84000219,,-16.175,0.8244055210406722
random,miss,False,0.19855700120432557,"[0.05823438130087681, 0.18982528693975056]","[0.07222938557347659, 0.27610638806602383]",1.2000000000000002,1.4038120031350807,0.5334317515377333,84000220,,-13.631333189882733,1.4038120031350807
random,miss,False,0.13153140670658034,"[0.031747556416265574, 0.12764248356956975]","[0.07173145107202632, 0.1573626069248233]",3.4000000000000004,3.561867420915573,0.4974373634235335,84000221,,-8.944795491174402,3.561867420915573
random,miss,False,0.20788646472642996,"[0.08226070102654401, -0.1909187242862123]","[0.12956043960492297, -0.2659368746895486]",2.1,2.280517787322479,0.4669744620242573,84000222,,-14.753824193243362,2.280517787322479
random,miss,False,0.10660051397299238,"[0.06820834370693225, -0.08192247205781292]","[0.1328875933888512, -0.1282086398641134]",2.8000000000000003,3.0228114119163836,0.5280863386887452,84000223,,-7.3896259359304475,3.0228114119163836
random,miss,False,0.15175753172508358,"[0.10839121807502725, 0.10621531094668808]","[0.16250147490494055, 0.11798152304370609]",2.8000000000000003,2.9674565456486657,0.5024574107023758,84000224,,-10.150970043855564,2.9674565456486657
random,miss,False,0.3269987922881523,"[-0.013017673962975006, -0.3267395756906467]","[0.043489727137738445, -0.40124988962761005]",0.2,0.40560250517254354,0.5240654282312229,84000225,,-16.05,0.40560250517254354
random,miss,False,0.1137308585354181,"[0.10870637989278953, 0.03343099091872406]","[0.15258173829703478, 0.022912983015423244]",2.7,2.9167051361649596,0.44413752133641976,84000226,,-7.7364693924741506,2.9167051361649596
random,miss,False,0.12165357764923676,"[0.014500778888011233, 0.12078625901359759]","[0.02697525068483133, 0.19816874292694092]",1.2000000000000002,1.4395283491278368,0.5207975457970851,84000227,,-7.80286223783642,1.4395283491278368
random,miss,False,0.19543959402743566,"[-0.044842350873000945, 0.19022565148210568]","[-0.07487703525439637, 0.25136597146427914]",2.1,2.3143235972675513,0.47088732051868126,84000228,,-13.565623648191448,2.3143235972675513
random,miss,False,0.12970249790754235,"[0.07155654561389538, 0.10817762589030383]","[0.1298411809843456, 0.20792058281591502]",2.1,2.318411710363358,0.4722732163450696,84000229,,-8.506713127445213,2.318411710363358
random,miss,False,0.25287688360039356,"[-0.05239454107015214, -0.24738943050481188]","[-0.07177365042359472, -0.3140254778808478]",1.0,1.1419189432408567,0.49364047563247937,84000230,,-16.25,1.1419189432408567
random,miss,False,0.10496496612512211,"[0.10041534075436284, 0.030568013589915018]","[0.20572125016139, -0.014114826771592695]",2.8000000000000003,2.986529185802077,0.5071792495588702,84000231,,-7.307726417431486,2.986529185802077
random,miss,False,0.24432107241176004,"[-0.22063252933303157, -0.10494795579019853]","[-0.2748143327315279, -0.1046811160844485]",1.3,1.4493386154174692,0.48998137164726663,84000232,,-16.325,1.4493386154174692
random,miss,False,0.1438647902948365,"[-0.03646281296522865, 0.1391673135374828]","[-0.04882759411613248, 0.181548738262435]",3.5,3.6443185520886994,0.44519909865603535,84000233,,-9.77371665954492,3.6443185520886994
random,miss,False,0.09307468434758509,"[0.022824575526499996, 0.09023267489350906]","[0.06085936094373279, 0.18056902413325382]",1.9000000000000001,2.0245476038319232,0.4798268914000223,84000234,,-6.525389790864521,2.0245476038319232
random,miss,False,0.7159482886640649,"[-0.014682735802064598, 0.7157977153570483]","[-0.04700247828046074, 0.8630591575293993]",0.2,0.4222292280479969,0.48155645241099887,84000235,,-16.05,0.4222292280479969
random,miss,False,0.12221166726737333,"[0.018859195129903653, -0.12074776343818294]","[0.06142066932577418, -0.1268944720295646]",2.8000000000000003,2.919422076798349,0.4801818850815809,84000236,,-8.235074938762407,2.919422076798349
random,miss,False,0.18203374456154814,"[-0.06596697100346784, -0.16966037514908008]","[-0.08063127628123, -0.22945188562392824]",1.3,1.505120582703696,0.47391430305474513,84000237,,-12.167907493277859,1.505120582703696
random,miss,False,0.18145266344387806,"[-0.0442577516339068, -0.17597249924686725]","[-0.029542877009134244, -0.2575356260211007]",2.0,2.228933876891139,0.4653738171822749,84000238,,-12.292915756420658,2.228933876891139
random,miss,False,0.2528665541850352,"[-0.2224014561830268, 0.12032907592549083]","[-0.3256420023260683, 0.2180728723277446]",0.5,0.6629450858568007,0.497373589595179,84000239,,-16.125,0.6629450858568007
random,miss,False,0.5214378708047067,"[-0.18946792606979074, -0.4857976513942388]","[-0.22891446120912548, -0.6098390309201239]",0.2,0.4170758918931342,0.5002869661183319,84000240,,-16.05,0.4170758918931342
random,miss,False,0.15805638313434553,"[-0.1397369943696607, -0.07386062993262678]","[-0.23417188156938223, -0.08878554295695627]",1.1,1.3230733177964895,0.4679806898044772,84000241,,-10.187856863789593,1.3230733177964895
random,miss,False,0.08254359317905681,"[0.06327910367365236, 0.053001884996373386]","[0.17738393103896488, 0.04477809498434111]",2.7,2.8858731295233264,0.5426626729420305,84000242,,-6.287649650866186,2.8858731295233264
random,miss,False,0.11401299637964546,"[-0.0202219601602648, 0.11220532817447534]","[-0.051601471448128974, 0.18669739356233964]",1.4000000000000001,1.6498927405497574,0.4470440792636939,84000243,,-7.426677714429596,1.6498927405497574
random,hit,True,0.03548941906183998,"[0.00867012635631531, -0.03441406361231433]","[0.008975064571018904, -0.10592850424957043]",3.2,3.312066761395851,0.5341616645720757,84000244,,6.901893759681209,3.312066761395851
random,miss,False,0.11790528305813328,"[0.11683940594974479, 0.015817995774726673]","[0.12895775731350922, 0.06594226073302553]",3.6,3.831149742031489,0.4657362935715845,84000245,,-8.190332727341664,3.831149742031489
random,miss,False,1.0045792438200298,"[0.9957628004228242, 0.13280023497011456]","[1.2014697875015872, 0.14706499236565276]",0.2,0.4426272231577344,0.4953153268442541,84000246,,-16.05,0.4426272231577344
random,miss,False,0.15849167028673286,"[0.1584719958184157, -0.002497216772024316]","[0.2018689445777398, -0.04096118149276563]",2.0,2.1512718234468386,0.46060341874423394,84000247,,-10.445469716042235,2.1512718234468386
random,miss,False,0.10199004341896395,"[0.04364628085521384, 0.09217901672349268]","[0.019492787922590862, 0.20399953671324836]",1.7000000000000002,1.8868593427376055,0.5197275356133991,84000248,,-6.887004486769739,1.8868593427376055
random,miss,False,0.13199841043055616,"[0.03654878437623138, -0.12683756035501983]","[0.03561926815160299, -0.19843365143174707]",2.0,2.2434068774498153,0.5382285637542479,84000249,,-8.623924344661198,2.2434068774498153
random,miss,False,0.6080231204207264,"[-0.04386523082570362, -0.6064387491666119]","[-0.037841610555087085, -0.778172736394809]",0.30000000000000004,0.4870089697414842,0.47923252394877003,84000250,,-16.075,0.4870089697414842
random,miss,False,0.18796940395931255,"[0.08255319854543028, -0.16887115276073056]","[0.0839044393263206, -0.24129445107501254]",2.4000000000000004,2.5106048015794893,0.5320296727602656,84000251,,-12.962721141969046,2.5106048015794893
random,miss,False,1.17156597362615,"[1.094486907552875, 0.4179297067138601]","[1.209714561086598, 0.48994224211518134]",0.2,0.4416539050341454,0.49662953510397484,84000252,,-16.05,0.4416539050341454
random,miss,False,0.13138550392154777,"[-0.1135655262458044, -0.066068312292903]","[-0.21644777507429114, -0.11458438022206328]",2.3000000000000003,2.5251598262665063,0.5384296694603237,84000253,,-8.660716127980837,2.5251598262665063
random,miss,False,0.2136227716997615,"[-0.08268504715065664, 0.19697175321954696]","[-0.1526688300161175, 0.2554242435594715]",1.9000000000000001,2.024621064613424,0.5053218048977919,84000254,,-15.276109725133352,2.024621064613424
random,miss,False,0.16289248578378826,"[0.1180913781051629, 0.11219798724596225]","[0.14712878219630804, 0.20376841285547614]",1.1,1.3074449476035992,0.4747253123101289,84000255,,-10.555227674514002,1.3074449476035992
random,miss,False,0.17819642655325335,"[-0.17578577485756613, 0.029211774921666128]","[-0.25883627181395924, 0.039992074180537546]",1.7000000000000002,1.938445607627278,0.48357553082143573,84000256,,-11.940731700911009,1.938445607627278
random,miss,False,0.9408033353096505,"[-0.8080540173138939, -0.48182945201869926]","[-0.9493494757421657, -0.5868866497652179]",0.2,0.4177090227441398,0.4408885557727389,84000257,,-16.05,0.4177090227441398
random,miss,False,0.13347440091814225,"[0.00616065006071978, 0.13333214950373495]","[0.06589873811184246, 0.22582564723359128]",1.1,1.2963186455999722,0.5034771758043901,84000258,,-8.491666437977981,1.2963186455999722
random,hit,True,0.06379884392915093,"[0.0615217928429652, 0.016892646094778467]","[0.06301831938828555, 0.05908814338499901]",2.8000000000000003,3.029066252481382,0.47515263984257744,84000259,,6.336617162912152,3.029066252481382
random,miss,False,0.15770887198846956,"[-0.04253569075028761, -0.15186442412978549]","[-0.02238191678353328, -0.22529740856749747]",1.8,2.0297582657640696,0.46296279126253137,84000260,,-10.336884805651,2.0297582657640696
random,miss,False,0.22079250204754425,"[0.11107019461553563, -0.19082122740534363]","[0.16359365137646847, -0.22669041488610403]",1.3,1.5363928962632805,0.48099215810821944,84000261,,-15.86330271252422,1.5363928962632805
random,miss,False,0.17126736971410658,"[0.16567916818915646, -0.043392685523457486]","[0.20302726466320636, -0.016712600976255487]",3.3000000000000003,3.4636306166645334,0.4554503106527658,84000262,,-11.767606373677745,3.4636306166645334
random,miss,False,0.18693375608638305,"[-0.15730045768495493, 0.10099898601801433]","[-0.1937761389086773, 0.1384723139965771]",1.7000000000000002,1.8208342926188859,0.49736083365043915,84000263,,-12.695823470902567,1.8208342926188859
random,miss,False,0.9774127268965888,"[0.8558367408676276, 0.4721007431475859]","[1.0061081014593967, 0.498486781981661]",0.30000000000000004,0.41377185141774825,0.5392756276638891,84000264,,-16.075,0.41377185141774825
random,miss,False,0.0903392872711847,"[0.05003904146893513, 0.07521489981071453]","[0.06994822755944355, 0.10868944977927827]",2.6,2.804071700942548,0.4870058532301652,84000265,,-6.581641851991867,2.804071700942548
random,hit,True,0.03659078658421892,"[0.0362332379379288, -0.005102757233623076]","[0.029156268626016925, -0.0013346549275566307]",6.7,6.915768953008696,0.45449090114317886,84000266,,6.008103985123824,6.915768953008696
random,miss,False,0.15256662536342813,"[0.03547067066422635, -0.14838600573306981]","[0.04657319373481733, -0.1998879740530649]",2.4000000000000004,2.6175835763308384,0.4970897907251149,84000267,,-10.109248562079204,2.6175835763308384
random,miss,False,0.2740892246538192,"[-0.07460058764945156, -0.26374164516376297]","[-0.12306885260150248, -0.32074071490433864]",0.6000000000000001,0.8353535546978722,0.46428239321075176,84000268,,-16.15,0.8353535546978722
random,miss,False,0.18314668754819796,"[0.17803814927794231, 0.042954936405055724]","[0.22015237069455074, 0.05923106699524748]",3.3000000000000003,3.456525381018767,0.4785553020927935,84000269,,-12.764102759734259,3.456525381018767
random,miss,False,1.0516974223962041,"[0.16586388196965138, -1.0385358159123725]","[0.22725448806697354, -1.1456542167199697]",0.2,0.3715859821625618,0.5430427964174317,84000270,,-16.05,0.3715859821625618
random,miss,False,0.18528013625824974,"[-0.18323439125995084, 0.027456998223965468]","[-0.2871278720681065, 0.06570623190513902]",1.8,1.9617917954356598,0.492972162066857,84000271,,-12.575142932988303,1.9617917954356598
random,miss,False,0.35328722365826054,"[0.035428160993109525, -0.35150634106486345]","[0.06383497781190803, -0.46576405740639]",0.2,0.3724724544122934,0.5273715132163184,84000272,,-16.05,0.3724724544122934
random,hit,True,0.03589187778123497,"[-0.023912185444271872, -0.026766289954752054]","[0.0020366930319856147, -0.07387336855387122]",3.6,3.805097551935058,0.5166109334120595,84000273,,6.795094227061986,3.805097551935058
random,miss,False,0.12890414166315586,"[0.12862198624225427, 0.008524223895013082]","[0.24603281362968085, 0.024334611585091058]",1.3,1.4235741140277782,0.5022835526034536,84000274,,-8.257846801873361,1.4235741140277782
random,miss,False,0.16809042039620237,"[0.13680760288755722, 0.09766303917620262]","[0.15517592707417105, 0.1430272645501929]",2.0,2.186218912281518,0.4865876045521389,84000275,,-11.18742945064427,2.186218912281518
random,miss,False,0.09054242054986147,"[-0.08694846056089865, 0.025256585777135993]","[-0.09436542536533903, 0.08478522915297079]",3.6,3.7883405037849633,0.5398983855625302,84000276,,-6.840338442373486,3.7883405037849633
random,miss,False,0.09000129950171101,"[-0.02038990553405523, 0.08766119816834009]","[-0.042167016340672284, 0.08723693136855074]",4.3,4.439258850838917,0.505842747898359,84000277,,-6.992215127099808,4.439258850838917
random,miss,False,0.16939213289617283,"[0.008937633705077087, -0.16915618046902262]","[0.04865125195853221, -0.18824115992171733]",1.9000000000000001,2.089086653466575,0.4442931881047401,84000278,,-11.266407026536017,2.089086653466575
random,miss,False,0.1734693675287724,"[-0.12122188567583653, 0.1240841484800808]","[-0.21137572836649354, 0.1891969519345344]",2.1,2.227475291189763,0.5371782800833125,84000279,,-11.647277271202915,2.227475291189763
random,miss,False,0.20570801830157326,"[-0.09919415715377813, -0.18021184195305248]","[-0.07650929582852153, -0.24359758030734688]",3.0,3.176770694932573,0.5206412307414643,84000280,,-14.765571312085301,3.176770694932573
random,miss,False,0.8202219218929202,"[0.13018779467035108, 0.8098241409544336]","[0.15469139222229583, 0.9401014827372763]",0.30000000000000004,0.43903382978682925,0.5426849459632699,84000281,,-16.075,0.43903382978682925
random,miss,False,0.07055873982084114,"[0.0698230919007169, 0.010162263651824682]","[0.14464571153867106, 0.071748133691968]",2.7,2.8654045849684877,0.48128899349454374,84000282,,-5.853351660379918,2.8654045849684877
random,miss,False,0.11561359985094705,"[-0.06404767265996905, 0.09625175373641956]","[-0.14627983949711662, 0.1950130108855961]",1.7000000000000002,1.922518629391846,0.4958597258088119,84000283,,-7.588669697158556,1.922518629391846
random,miss,False,0.12349327381030216,"[0.015890693105348075, -0.1224666262661706]","[0.01336770232135423, -0.1746618292561851]",2.8000000000000003,3.017776366124932,0.44668624472368473,84000284,,-8.309606787310358,3.017776366124932
random,miss,False,0.7024334792475776,"[-0.6061341559887146, 0.35498475701317883]","[-0.7185277872725176, 0.4879569132175599]",0.30000000000000004,0.46639375603570954,0.5177455630181195,84000285,,-16.075,0.46639375603570954
random,miss,False,1.0440023030813579,"[0.03297251805809945, 1.043481490919742]","[0.005908867287639646, 1.20931404552732]",0.2,0.37008476138210084,0.4600838352010713,84000286,,-16.05,0.37008476138210084
random,miss,False,0.1357265180622187,"[-0.12658324334803142, -0.04897315804383902]","[-0.1684660261606744, -0.05044839961028326]",3.0,3.1433765313197255,0.46441073972323793,84000287,,-9.110162770483733,3.1433765313197255
random,miss,False,0.13594103726482537,"[-0.09676145484407153, 0.09548395922402542]","[-0.09916896777398101, 0.1972627833841626]",2.3000000000000003,2.512215943143304,0.5339359185802304,84000288,,-8.948956358020506,2.512215943143304
random,miss,False,0.1447144033866066,"[-0.06597424597466321, 0.1288008440019557]","[-0.1116102403034893, 0.19371678344696136]",2.9000000000000004,3.0547109091668556,0.5153197695236492,84000289,,-9.68174758521692,3.0547109091668556
random,miss,False,0.16387374394964827,"[-0.13881282820315702, -0.08709536544682327]","[-0.20178824221397995, -0.0945968041316144]",2.9000000000000004,3.042034812934002,0.44545063802935303,84000290,,-11.081119279544351,3.042034812934002
random,miss,False,0.1466923301272209,"[-0.11729997668075393, -0.08808720218538074]","[-0.13018566257477798, -0.16573573751758885]",1.7000000000000002,1.91994417710287,0.4932776727235585,84000291,,-9.518169164060016,1.91994417710287
random,miss,False,0.19394716711165091,"[0.03635168777556924, -0.19050999560784776]","[0.023281711340155165, -0.2806387290623493]",0.7000000000000001,0.9058369615856912,0.517964487466249,84000292,,-13.078077782398733,0.9058369615856912
random,miss,False,0.09113255363601476,"[0.08859204227604217, 0.021368022313285405]","[0.09096085935418557, -0.023483878054571174]",4.4,4.577226756805718,0.48469831606278124,84000293,,-7.065714161472451,4.577226756805718
random,miss,False,0.2226166292000151,"[-0.20192773350786702, -0.09371954991757508]","[-0.2423169579449888, -0.16001482001355638]",0.30000000000000004,0.5234574658158638,0.4897410761136039,84000294,,-15.804742863047812,0.5234574658158638
random,hit,True,0.03866264396163374,"[0.026393492294782744, -0.028252143327353027]","[0.0641321849987784, 0.017231349667972254]",3.4000000000000004,3.5927728136249857,0.4889233268152632,84000295,,6.796201174413241,3.5927728136249857
random,miss,False,0.31380890835301356,"[0.15560222376940167, 0.2725141811350872]","[0.17799540018127066, 0.3786385132013659]",0.30000000000000004,0.5036924361198928,0.5039045634975888,84000296,,-16.075,0.5036924361198928
random,miss,False,0.12663153641346248,"[0.07622585528846311, -0.10111955794986624]","[0.09068253225086324, -0.1729827160723983]",2.4000000000000004,2.548086704241637,0.47121689689457286,84000297,,-8.395395506374928,2.548086704241637
random,miss,False,0.12070454346590948,"[0.10161085200899639, 0.06515229518074911]","[0.12087670294842623, 0.1411295583837357]",2.6,2.7617695423481736,0.5122922719405972,84000298,,-8.098422914393758,2.7617695423481736
random,miss,False,0.12087471496433967,"[0.0034946903634237997, -0.120824185728579]","[-0.02705988113991993, -0.1526646856030962]",2.6,2.829995905386406,0.44829019317337143,84000299,,-8.108153069280558,2.829995905386406
hover,miss,False,0.0744320937505244,"[0.07323688459863713, 0.013285153908508561]","[0.052366211787265735, 0.019015599418235267]",5.9,6.036116214992856,0.4577009825407527,84000000,,-6.786274930198071,6.036116214992856
hover,hit,True,0.02736477284611675,"[0.026190400913397166, -0.007930554388886915]","[0.040578762295530854, -0.02395857912659409]",3.8000000000000003,3.915372306959242,0.5063856562240971,84000001,,6.872761942504244,3.915372306959242
hover,miss,False,0.06758057854624476,"[0.02670905483115381, -0.06207866772629368]","[-0.011191442155440448, -0.05478654388050848]",4.7,4.876464647602689,0.4850938233654199,84000002,,-6.25597860275625,4.876464647602689
hover,miss,False,0.07002115262466893,"[0.00723691629518175, 0.06964616900751766]","[0.02206467610088267, 0.04685560822869775]",4.7,4.891313332963383,0.4968550116757089,84000003,,-6.33546433488454,4.891313332963383
hover,miss,False,0.08976440693913429,"[0.043462668016705744, 0.07854072346244415]","[0.030109709898331574, 0.055669185362239394]",5.9,6.117438581747656,0.45608901182931666,84000004,,-7.38213579955846,6.117438581747656
hover,hit,True,0.04378902966299166,"[0.03068153814910321, -0.031242956576346743]","[0.037137629008537454, -0.011921879301617208]",5.800000000000001,5.95093433175353,0.49769931852460497,84000005,,6.096158788443466,5.95093433175353
hover,miss,False,0.07942650943623122,"[-0.040211295579652445, 0.06849541670089723]","[-0.04063603914586808, 0.052361741439740685]",5.0,5.216496126715694,0.4538571055062124,84000006,,-6.743152757686088,5.216496126715694
hover,miss,False,0.07932293484080935,"[-0.07482222136243095, -0.02633938461981727]","[-0.06372458252506437, 0.005813906636322034]",4.800000000000001,5.010698502665875,0.5180783135438549,84000007,,-6.689261063138293,5.010698502665875
hover,hit,True,0.010412740291335234,"[-0.009181836275348312, 0.004911114230751917]","[0.021586459400275856, -0.01183295904397313]",4.3,4.460026717539877,0.5289524301542182,84000008,,6.899337240147977,4.460026717539877
hover,miss,False,0.07082864791356029,"[0.05146690040739427, -0.048660615776194696]","[0.04149593158976056, -0.03718472940995539]",6.9,7.0110488702052995,0.4504811364047068,84000009,,-6.912383991778244,7.0110488702052995
hover,hit,True,0.06457766687244182,"[0.058696108561302925, -0.02692660205907555]","[0.043336362207679564, -0.06218918231569621]",3.2,3.33699755931532,0.49507077581009007,84000010,,6.212952648831226,3.33699755931532
hover,hit,True,0.02183617536877172,"[-0.014706281390111639, -0.016141370524543723]","[-0.007674682869561036, -0.038274584061318]",5.1000000000000005,5.218206224719663,0.45876422511175596,84000011,,6.612143537340651,5.218206224719663
hover,miss,False,0.07201072456574817,"[-0.017279887692724635, 0.06990672309449836]","[0.01441125557695462, 0.05543132096339415]",5.4,5.629316338986688,0.4852955198944593,84000012,,-6.577347799404507,5.629316338986688
hover,hit,True,0.011069473841587211,"[0.009143862187102773, 0.006238832858224013]","[0.04707235193044789, -0.004329468038500143]",3.3000000000000003,3.4463359819698374,0.5251670912259332,84000013,,7.145998047069921,3.4463359819698374
hover,miss,False,0.06988165878418198,"[0.027556899283601843, 0.06421887211951222]","[0.04155727567553707, 0.022098431584376018]",3.6,3.828562895132663,0.503706599125373,84000014,,-6.055845262586708,3.828562895132663
hover,hit,True,0.008304016746063752,"[-0.005950663957750443, 0.005791916140694464]","[-0.028954043366099927, -0.02620551168638119]",3.7,3.9022844757876953,0.5044787359576134,84000015,,7.058678888965939,3.9022844757876953
hover,hit,True,0.05667393999069587,"[-0.01489402530881384, -0.054681838705089365]","[0.016437416842155272, -0.052979468329504516]",4.7,4.935022308023903,0.4822413673184232,84000016,,6.064778586019172,4.935022308023903
hover,hit,True,0.052496620693235144,"[-0.050415690429260834, -0.014633979047078808]","[-0.04791719296430638, -0.00023983406417162328]",5.0,5.218535908276225,0.5187453673871734,84000017,,6.097717116163455,5.218535908276225
hover,hit,True,0.04232142267019397,"[-0.02890328921357259, 0.030914441438683417]","[-0.03685759925446469, 0.01773461498919752]",5.300000000000001,5.523710029249453,0.4460432084371241,84000018,,6.251070339212022,5.523710029249453
hover,hit,True,0.04169037067300467,"[-0.03964605620757587, -0.012894853005686525]","[-0.028393082150432583, -0.02873369546428637]",5.2,5.449030709133329,0.4770536342997455,84000019,,6.288618459916561,5.449030709133329
hover,miss,False,0.08173458153114982,"[0.07350550952714807, 0.03574187861915655]","[0.06867725868702151, 0.024545582064474034]",5.0,5.191150661495395,0.536512807848933,84000020,,-6.831193329721225,5.191150661495395
hover,hit,True,0.028849028393895772,"[0.02208889199337081, -0.01855659693416343]","[0.052481262013017095, -0.0038106379768249104]",3.4000000000000004,3.5207480422876762,0.487717213472406,84000021,,6.953013860527383,3.5207480422876762
hover,hit,True,0.03988021641240761,"[0.02536118115048109, 0.030777299292708386]","[0.047035801623862596, 0.029371142174155707]",4.2,4.369237322142605,0.5293866626314709,84000022,,6.573566470745451,4.369237322142605
hover,miss,False,0.0983696064025501,"[-0.027308731678805404, -0.09450297687315272]","[-0.0035373942283373483, -0.07598064384186436]",5.5,5.6354800773259,0.4932734077464076,84000023,,-7.665314665986419,5.6354800773259
hover,miss,False,0.07918214522279735,"[-0.0213758884634766, 0.0762422685554488]","[-0.011548915465964815, 0.057580665237257245]",4.4,4.603144412807092,0.531461772769295,84000024,,-6.583979200493294,4.603144412807092
hover,hit,True,0.05198355451666783,"[0.045277837876843974, -0.025538350326236997]","[0.02669407771388632, -0.022058517772268665]",6.6000000000000005,6.728062499186319,0.5095119656044296,84000025,,5.710404747884647,6.728062499186319
hover,hit,True,0.021914476304959553,"[-0.010777470606567023, 0.019081152979975226]","[0.021573704030832815, 0.004897164521283439]",4.7,4.816856953010564,0.5348454014510529,84000026,,6.711332716752513,4.816856953010564
hover,hit,True,0.0386120036877692,"[0.02615353011622753, 0.02840562780935993]","[0.026991396976447368, -0.0040801853156120236]",3.5,3.7295155767637094,0.48773426303513684,84000027,,6.772127377802532,3.7295155767637094
hover,hit,True,0.022755673928482986,"[-0.02055178005868677, -0.009769597348857585]","[0.01193750661233886, 0.01259402077075149]",4.0,4.120357958690647,0.4517311791148684,84000028,,6.877438888535043,4.120357958690647
hover,miss,False,0.08736845095500737,"[0.03513219063411798, 0.07999359601571567]","[0.02574949020863678, 0.05124867643449384]",6.7,6.909894924733724,0.4821922528362839,84000029,,-7.481685496397046,6.909894924733724
hover,hit,True,0.022245905935397582,"[-0.01623059512789833, 0.015213418836040778]","[-0.00805459917837005, 0.037792133732989404]",4.4,4.520258927011551,0.5393327497692983,84000030,,6.78286856073691,4.520258927011551
hover,hit,True,0.058707184424608205,"[0.04415721719380912, 0.03868686692876186]","[0.05910782156660484, 0.007415200716697519]",4.5,4.620742892767131,0.4648330992564002,84000031,,6.059252425310069,4.620742892767131
hover,miss,False,0.102685218819675,"[-0.08412334147035881, -0.058885631387512065]","[-0.05383258294479319, -0.028024551917244893]",5.9,6.067153620848774,0.5435389483225251,84000032,,-7.970681458945451,6.067153620848774
hover,hit,True,0.02524786766748184,"[-0.01046968949088159, 0.02297477799064005]","[0.0027392299765294503, -0.01212332321000089]",5.1000000000000005,5.287660870244497,0.47385625728539504,84000033,,6.57412311911132,5.287660870244497
hover,miss,False,0.06662099900427554,"[-0.05120267887041387, -0.042622097377076076]","[-0.04852045744456519, -0.0263883401015806]",3.7,3.834508692063912,0.5172933738390908,84000034,,-5.975498818539097,3.834508692063912
hover,miss,False,0.0682785049350882,"[-0.06355183961568683, -0.024962329972037504]","[-0.0430983749560529, -0.020284168750347213]",4.3,4.413753221630849,0.5431452737899913,84000035,,-6.1784211209871875,4.413753221630849
