policy,outcome,hit,error_m,landing_xy,release_xy,decision_s,release_s,fall_s,seed,blocked_reason,return,episode_s
ballistic,miss,False,0.09016094097278124,"[-0.06789357354267112, 0.05932501958451637]","[-0.06151126914261129, 0.053629423838364124]",4.4,4.535524104597519,0.5417333378380316,82000010,,-6.103579663839179,4.535524104597519
ballistic,miss,False,0.12673279065427417,"[-0.040771231625090526, 0.11999544532520098]","[-0.002478963397052142, 0.13267925859817545]",2.5,2.7498958381720993,0.44656836012110374,82000011,,-6.6078642255580355,2.7498958381720993
ballistic,miss,False,0.10135364054767727,"[-0.10072492255877695, -0.01127166481918964]","[-0.13803033649355015, -0.044471247387716094]",3.4000000000000004,3.5358612478270595,0.5401860830661573,82000012,,-6.118217339786145,3.5358612478270595
ballistic,hit,True,0.08606279505450434,"[-0.08495223938191736, 0.013781208821835103]","[-0.08683976158867639, 0.09226000170721112]",3.5,3.671166363932468,0.5422148343866068,82000013,,6.210579667581035,3.671166363932468
ballistic,hit,True,0.046358906863881694,"[-0.01228012731550153, 0.04470287148192083]","[-0.06884002609580346, 0.0990325505124753]",2.9000000000000004,3.1018432922618135,0.5028245454951406,82000014,,7.0096730560970295,3.1018432922618135
ballistic,hit,True,0.08872198256262591,"[0.05472377729440231, -0.06983479353786015]","[0.1287934199044075, -0.10011338299762024]",2.6,2.809890601984942,0.5071893830768016,82000015,,6.378198741994703,2.809890601984942
ballistic,miss,False,0.11879625197971537,"[0.08997494628826891, 0.07756970107491168]","[0.11648801437182482, 0.05854370719894097]",2.4000000000000004,2.6200266315258283,0.5103355435580068,82000016,,-6.34229005980593,2.6200266315258283
ballistic,miss,False,0.12672187679016866,"[0.0015077692752019645, -0.12671290656060039]","[0.005607159347270713, -0.13865326987370327]",4.4,4.515088021140267,0.46803967985175887,82000017,,-7.082522723113913,4.515088021140267
ballistic,hit,True,0.0602365211100931,"[0.0162254058544697, -0.058010125670476115]","[0.06901021155037902, -0.06305616506994785]",3.2,3.372958566826947,0.4726489717713497,82000018,,6.752044632660901,3.372958566826947
ballistic,hit,True,0.08091664075506123,"[0.05728218543694685, -0.057151150317827124]","[0.08456055490479186, -0.10236720315925084]",2.5,2.6829244153904597,0.4760082779828813,82000019,,6.566666327026711,2.6829244153904597
ballistic,hit,True,0.05516501467990972,"[0.05102333320372515, -0.020971368897053262]","[0.099873609563574, 0.011756330434658449]",3.9000000000000004,4.043802201621885,0.44995530882465196,82000020,,6.649298908069795,4.043802201621885
